date,Year,Month,Cases,Hemisphere,model,country,facet
2015/1/1,2015,1,-0.931003981,N,sim,Thailand,N-sim
2015/2/1,2015,2,-0.944356056,N,sim,Thailand,N-sim
2015/3/1,2015,3,-0.873844022,N,sim,Thailand,N-sim
2015/4/1,2015,4,-0.705676587,N,sim,Thailand,N-sim
2015/5/1,2015,5,-0.121476993,N,sim,Thailand,N-sim
2015/6/1,2015,6,1.189577612,N,sim,Thailand,N-sim
2015/7/1,2015,7,3.270596863,N,sim,Thailand,N-sim
2015/8/1,2015,8,3.410675409,N,sim,Thailand,N-sim
2015/9/1,2015,9,2.936934208,N,sim,Thailand,N-sim
2015/10/1,2015,10,2.021331116,N,sim,Thailand,N-sim
2015/11/1,2015,11,0.811661913,N,sim,Thailand,N-sim
2015/12/1,2015,12,-0.035761626,N,sim,Thailand,N-sim
2016/1/1,2016,1,-0.479211664,N,sim,Thailand,N-sim
2016/2/1,2016,2,-0.736236982,N,sim,Thailand,N-sim
2016/3/1,2016,3,-0.670285984,N,sim,Thailand,N-sim
2016/4/1,2016,4,-0.538897732,N,sim,Thailand,N-sim
2016/5/1,2016,5,-0.266240541,N,sim,Thailand,N-sim
2016/6/1,2016,6,-0.118555648,N,sim,Thailand,N-sim
2016/7/1,2016,7,-0.161242684,N,sim,Thailand,N-sim
2016/8/1,2016,8,-0.072607471,N,sim,Thailand,N-sim
2016/9/1,2016,9,-0.155289708,N,sim,Thailand,N-sim
2016/10/1,2016,10,-0.221940395,N,sim,Thailand,N-sim
2016/11/1,2016,11,-0.398378046,N,sim,Thailand,N-sim
2016/12/1,2016,12,-0.631215423,N,sim,Thailand,N-sim
2017/1/1,2017,1,-0.790249566,N,sim,Thailand,N-sim
2017/2/1,2017,2,-0.882269164,N,sim,Thailand,N-sim
2017/3/1,2017,3,-0.770073218,N,sim,Thailand,N-sim
2017/4/1,2017,4,-0.620982523,N,sim,Thailand,N-sim
2017/5/1,2017,5,-0.317143491,N,sim,Thailand,N-sim
2017/6/1,2017,6,0.050334939,N,sim,Thailand,N-sim
2017/7/1,2017,7,0.402899667,N,sim,Thailand,N-sim
2017/8/1,2017,8,0.749885115,N,sim,Thailand,N-sim
2017/9/1,2017,9,0.938708499,N,sim,Thailand,N-sim
2017/10/1,2017,10,0.929809156,N,sim,Thailand,N-sim
2017/11/1,2017,11,0.418350392,N,sim,Thailand,N-sim
2017/12/1,2017,12,-0.130127145,N,sim,Thailand,N-sim
2018/1/1,2018,1,-0.591945294,N,sim,Thailand,N-sim
2018/2/1,2018,2,-0.760879442,N,sim,Thailand,N-sim
2018/3/1,2018,3,-0.677202242,N,sim,Thailand,N-sim
2018/4/1,2018,4,-0.560656768,N,sim,Thailand,N-sim
2018/5/1,2018,5,-0.345801564,N,sim,Thailand,N-sim
2018/6/1,2018,6,-0.054820545,N,sim,Thailand,N-sim
2018/7/1,2018,7,0.20424804,N,sim,Thailand,N-sim
2018/8/1,2018,8,0.291249263,N,sim,Thailand,N-sim
2018/9/1,2018,9,0.311970255,N,sim,Thailand,N-sim
2018/10/1,2018,10,0.425606084,N,sim,Thailand,N-sim
2018/11/1,2018,11,0.078198217,N,sim,Thailand,N-sim
2018/12/1,2018,12,-0.213145997,N,sim,Thailand,N-sim
2019/1/1,2019,1,-0.484046372,N,sim,Thailand,N-sim
2019/2/1,2019,2,-0.533448117,N,sim,Thailand,N-sim
2019/3/1,2019,3,-0.195439475,N,sim,Thailand,N-sim
2019/4/1,2019,4,0.459271312,N,sim,Thailand,N-sim
2019/5/1,2019,5,1.767941834,N,sim,Thailand,N-sim
2019/6/1,2019,6,1.99632048,N,sim,Thailand,N-sim
2019/7/1,2019,7,1.572534068,N,sim,Thailand,N-sim
2019/8/1,2019,8,0.735050437,N,sim,Thailand,N-sim
2019/9/1,2019,9,0.055853976,N,sim,Thailand,N-sim
2019/10/1,2019,10,-0.224219833,N,sim,Thailand,N-sim
2019/11/1,2019,11,-0.525728125,N,sim,Thailand,N-sim
2019/12/1,2019,12,-0.773319117,N,sim,Thailand,N-sim
2014/4/1,2014,4,-1.077993918,N,sim,Venezuela,N-sim
2014/5/1,2014,5,-0.402136387,N,sim,Venezuela,N-sim
2014/6/1,2014,6,-0.181625233,N,sim,Venezuela,N-sim
2014/7/1,2014,7,-0.252124921,N,sim,Venezuela,N-sim
2014/8/1,2014,8,2.299332981,N,sim,Venezuela,N-sim
2014/9/1,2014,9,4.583055151,N,sim,Venezuela,N-sim
2014/10/1,2014,10,2.675557583,N,sim,Venezuela,N-sim
2014/11/1,2014,11,0.377772925,N,sim,Venezuela,N-sim
2014/12/1,2014,12,-0.277087505,N,sim,Venezuela,N-sim
2015/1/1,2015,1,-0.822694563,N,sim,Venezuela,N-sim
2015/2/1,2015,2,-1.130569067,N,sim,Venezuela,N-sim
2015/3/1,2015,3,-0.920456354,N,sim,Venezuela,N-sim
2015/4/1,2015,4,-0.654427073,N,sim,Venezuela,N-sim
2015/5/1,2015,5,-0.39570849,N,sim,Venezuela,N-sim
2015/6/1,2015,6,-0.803705982,N,sim,Venezuela,N-sim
2015/7/1,2015,7,0.08535169,N,sim,Venezuela,N-sim
2015/8/1,2015,8,0.743453904,N,sim,Venezuela,N-sim
2015/9/1,2015,9,0.570731295,N,sim,Venezuela,N-sim
2015/10/1,2015,10,1.011897204,N,sim,Venezuela,N-sim
2015/11/1,2015,11,1.145815204,N,sim,Venezuela,N-sim
2015/12/1,2015,12,0.611361601,N,sim,Venezuela,N-sim
2016/1/1,2016,1,-0.142723835,N,sim,Venezuela,N-sim
2016/2/1,2016,2,-0.472403277,N,sim,Venezuela,N-sim
2016/3/1,2016,3,-0.43497142,N,sim,Venezuela,N-sim
2016/4/1,2016,4,-0.152486825,N,sim,Venezuela,N-sim
2016/5/1,2016,5,0.198740084,N,sim,Venezuela,N-sim
2016/6/1,2016,6,-0.145795131,N,sim,Venezuela,N-sim
2016/7/1,2016,7,-0.329217933,N,sim,Venezuela,N-sim
2016/8/1,2016,8,-0.567440755,N,sim,Venezuela,N-sim
2016/9/1,2016,9,-0.362292092,N,sim,Venezuela,N-sim
2016/10/1,2016,10,0.188339113,N,sim,Venezuela,N-sim
2016/11/1,2016,11,-0.503616628,N,sim,Venezuela,N-sim
2016/12/1,2016,12,-0.792971628,N,sim,Venezuela,N-sim
2017/1/1,2017,1,-1.428311141,N,sim,Venezuela,N-sim
2017/2/1,2017,2,-1.471738825,N,sim,Venezuela,N-sim
2017/3/1,2017,3,-1.407737885,N,sim,Venezuela,N-sim
2017/4/1,2017,4,-0.434904681,N,sim,Venezuela,N-sim
2017/5/1,2017,5,0.540731596,N,sim,Venezuela,N-sim
2017/6/1,2017,6,0.439062838,N,sim,Venezuela,N-sim
2017/7/1,2017,7,0.139509933,N,sim,Venezuela,N-sim
2017/8/1,2017,8,-0.199044321,N,sim,Venezuela,N-sim
2017/9/1,2017,9,-0.509787688,N,sim,Venezuela,N-sim
2017/10/1,2017,10,-0.003208232,N,sim,Venezuela,N-sim
2017/11/1,2017,11,-0.138027694,N,sim,Venezuela,N-sim
2017/12/1,2017,12,-0.171763241,N,sim,Venezuela,N-sim
2018/1/1,2018,1,-0.82682737,N,sim,Venezuela,N-sim
2018/2/1,2018,2,-1.465682584,N,sim,Venezuela,N-sim
2018/3/1,2018,3,-1.159480686,N,sim,Venezuela,N-sim
2018/4/1,2018,4,-0.136082751,N,sim,Venezuela,N-sim
2018/5/1,2018,5,1.131509164,N,sim,Venezuela,N-sim
2018/6/1,2018,6,1.102270488,N,sim,Venezuela,N-sim
2018/7/1,2018,7,0.402677942,N,sim,Venezuela,N-sim
2018/8/1,2018,8,-0.200467365,N,sim,Venezuela,N-sim
2018/9/1,2018,9,0.142395876,N,sim,Venezuela,N-sim
2018/10/1,2018,10,0.988176107,N,sim,Venezuela,N-sim
2018/11/1,2018,11,0.518324735,N,sim,Venezuela,N-sim
2018/12/1,2018,12,-0.495115053,N,sim,Venezuela,N-sim
2019/1/1,2019,1,-1.013138645,N,sim,Venezuela,N-sim
2019/2/1,2019,2,-1.169153846,N,sim,Venezuela,N-sim
2019/3/1,2019,3,-0.263531102,N,sim,Venezuela,N-sim
2019/4/1,2019,4,1.148456645,N,sim,Venezuela,N-sim
2019/5/1,2019,5,1.555216763,N,sim,Venezuela,N-sim
2019/6/1,2019,6,0.354917231,N,sim,Venezuela,N-sim
2019/7/1,2019,7,-0.194547134,N,sim,Venezuela,N-sim
2019/8/1,2019,8,-0.580987354,N,sim,Venezuela,N-sim
2019/9/1,2019,9,-0.31566153,N,sim,Venezuela,N-sim
2019/10/1,2019,10,0.631456608,N,sim,Venezuela,N-sim
2019/11/1,2019,11,0.649771148,N,sim,Venezuela,N-sim
2019/12/1,2019,12,0.171762338,N,sim,Venezuela,N-sim
2014/4/1,2014,4,-0.613496343,N,sim,Vietnam,N-sim
2014/5/1,2014,5,-0.613343663,N,sim,Vietnam,N-sim
2014/6/1,2014,6,-0.61290622,N,sim,Vietnam,N-sim
2014/7/1,2014,7,-0.611727064,N,sim,Vietnam,N-sim
2014/8/1,2014,8,-0.610178345,N,sim,Vietnam,N-sim
2014/9/1,2014,9,-0.608864035,N,sim,Vietnam,N-sim
2014/10/1,2014,10,-0.607393412,N,sim,Vietnam,N-sim
2014/11/1,2014,11,-0.609883364,N,sim,Vietnam,N-sim
2014/12/1,2014,12,-0.612456258,N,sim,Vietnam,N-sim
2015/1/1,2015,1,-0.613544921,N,sim,Vietnam,N-sim
2015/2/1,2015,2,-0.613585059,N,sim,Vietnam,N-sim
2015/3/1,2015,3,-0.613537127,N,sim,Vietnam,N-sim
2015/4/1,2015,4,-0.613463029,N,sim,Vietnam,N-sim
2015/5/1,2015,5,-0.612988354,N,sim,Vietnam,N-sim
2015/6/1,2015,6,-0.611098257,N,sim,Vietnam,N-sim
2015/7/1,2015,7,-0.605640407,N,sim,Vietnam,N-sim
2015/8/1,2015,8,-0.596769988,N,sim,Vietnam,N-sim
2015/9/1,2015,9,-0.575295433,N,sim,Vietnam,N-sim
2015/10/1,2015,10,-0.537720949,N,sim,Vietnam,N-sim
2015/11/1,2015,11,-0.540086125,N,sim,Vietnam,N-sim
2015/12/1,2015,12,-0.576694583,N,sim,Vietnam,N-sim
2016/1/1,2016,1,-0.598248768,N,sim,Vietnam,N-sim
2016/2/1,2016,2,-0.61073899,N,sim,Vietnam,N-sim
2016/3/1,2016,3,-0.610763461,N,sim,Vietnam,N-sim
2016/4/1,2016,4,-0.609234608,N,sim,Vietnam,N-sim
2016/5/1,2016,5,-0.596109522,N,sim,Vietnam,N-sim
2016/6/1,2016,6,-0.544411014,N,sim,Vietnam,N-sim
2016/7/1,2016,7,-0.342017344,N,sim,Vietnam,N-sim
2016/8/1,2016,8,0.345233382,N,sim,Vietnam,N-sim
2016/9/1,2016,9,1.537999181,N,sim,Vietnam,N-sim
2016/10/1,2016,10,2.903251241,N,sim,Vietnam,N-sim
2016/11/1,2016,11,1.735817844,N,sim,Vietnam,N-sim
2016/12/1,2016,12,0.153556375,N,sim,Vietnam,N-sim
2017/1/1,2017,1,-0.357739553,N,sim,Vietnam,N-sim
2017/2/1,2017,2,-0.532918396,N,sim,Vietnam,N-sim
2017/3/1,2017,3,-0.551494145,N,sim,Vietnam,N-sim
2017/4/1,2017,4,-0.529710153,N,sim,Vietnam,N-sim
2017/5/1,2017,5,-0.452933763,N,sim,Vietnam,N-sim
2017/6/1,2017,6,-0.183300766,N,sim,Vietnam,N-sim
2017/7/1,2017,7,0.38863952,N,sim,Vietnam,N-sim
2017/8/1,2017,8,1.331109165,N,sim,Vietnam,N-sim
2017/9/1,2017,9,2.258594073,N,sim,Vietnam,N-sim
2017/10/1,2017,10,2.055549103,N,sim,Vietnam,N-sim
2017/11/1,2017,11,0.586623016,N,sim,Vietnam,N-sim
2017/12/1,2017,12,-0.303930873,N,sim,Vietnam,N-sim
2018/1/1,2018,1,-0.517564136,N,sim,Vietnam,N-sim
2018/2/1,2018,2,-0.588034319,N,sim,Vietnam,N-sim
2018/3/1,2018,3,-0.575180025,N,sim,Vietnam,N-sim
2018/4/1,2018,4,-0.581594977,N,sim,Vietnam,N-sim
2018/5/1,2018,5,-0.537162807,N,sim,Vietnam,N-sim
2018/6/1,2018,6,-0.403903367,N,sim,Vietnam,N-sim
2018/7/1,2018,7,-0.095371965,N,sim,Vietnam,N-sim
2018/8/1,2018,8,0.28316815,N,sim,Vietnam,N-sim
2018/9/1,2018,9,0.771917376,N,sim,Vietnam,N-sim
2018/10/1,2018,10,0.97412162,N,sim,Vietnam,N-sim
2018/11/1,2018,11,0.338368266,N,sim,Vietnam,N-sim
2018/12/1,2018,12,-0.245656658,N,sim,Vietnam,N-sim
2019/1/1,2019,1,-0.545912569,N,sim,Vietnam,N-sim
2019/2/1,2019,2,-0.558814229,N,sim,Vietnam,N-sim
2019/3/1,2019,3,-0.57211792,N,sim,Vietnam,N-sim
2019/4/1,2019,4,-0.536002065,N,sim,Vietnam,N-sim
2019/5/1,2019,5,-0.354877776,N,sim,Vietnam,N-sim
2019/6/1,2019,6,0.103313146,N,sim,Vietnam,N-sim
2019/7/1,2019,7,1.167257379,N,sim,Vietnam,N-sim
2019/8/1,2019,8,2.571860188,N,sim,Vietnam,N-sim
2019/9/1,2019,9,3.492420984,N,sim,Vietnam,N-sim
2019/10/1,2019,10,2.422310584,N,sim,Vietnam,N-sim
2019/11/1,2019,11,0.479054679,N,sim,Vietnam,N-sim
2019/12/1,2019,12,-0.353748167,N,sim,Vietnam,N-sim
